URL,Paragraph,Sentence
https://www.unicamp.br/,18,"Iniciativa é parte do processo de inclusão da extensão nos currículos de graduação, conforme ​​as exigências do Ministério da Educação "
https://www.unicamp.br/,19,"
 Seu navegador não suporta o elemento html5 audio."
https://www.unicamp.br/,20,
https://www.unicamp.br/,21,
https://www.unicamp.br/,22,"Evento está sob a responsabilidade da professora Ana Maria Heuminski de Avila (Cepagri) e acontece, a partir das 9h, no Centro de Convenções da Unicamp"
https://www.unicamp.br/,23,Antonio José de Almeida Meirelles falou sobre implementação de programa de bolsas de pós-doutorado para novos doutores.
https://www.unicamp.br/,24,
https://www.unicamp.br/,25,
https://www.unicamp.br/,26,Maria Luiza Moretti
https://www.unicamp.br/,27,Coordenadora-Geral da Universidade
https://www.unicamp.br/,28,
https://www.unicamp.br/,29,Fernando Sarti
https://www.unicamp.br/,30,Pró-reitor de Desenvolvimento Universitário
https://www.unicamp.br/,31,
https://www.unicamp.br/,32,Fernando Antonio Santos Coelho
https://www.unicamp.br/,33,Pró-reitor de Extensão e Assuntos Comunitários
https://www.unicamp.br/,34,
https://www.unicamp.br/,35,Ivan Felizardo Contrera Toro
https://www.unicamp.br/,36,Pró-reitor de Graduação
https://www.unicamp.br/,37,
https://www.unicamp.br/,38,João Marcos Travassos Romano
https://www.unicamp.br/,39,Pró-reitor de Pesquisa
https://www.unicamp.br/,40,
https://www.unicamp.br/,41,Rachel Meneguello
https://www.unicamp.br/,42,Pró-reitora de Pós-Graduação
https://www.unicamp.br/,43,A iniciativa partiu da diretoria devido à necessidade de um cenário maior para as gravações; a revitalização da sala de espera ganhou uma nova identidade visual 
https://www.unicamp.br/,44,Encontro marca um novo processo de aproximação entre a Universidade e instituições de ensino superior do país do Oriente Médio
https://www.unicamp.br/,45,Informações sobre a retomada 
https://www.unicamp.br/,46,Boletim Epidemiológico Covid-19
https://www.unicamp.br/,47,Memorial
https://www.unicamp.br/,48,"Alexandre Carneiro: ""Naipaul pondera que, mais que o talento, contam aí a sorte e 'muito trabalho'; o que, no seu caso, parece evocar também aquilo que os psicanalistas chamam de 'elaboração'"""
https://www.unicamp.br/,49,"José Mário Martínez: ""Em 2019, um grupo de professores da Unicamp descobriu um erro técnico nos argumentos que embasavam a reforma da previdência."""
https://www.unicamp.br/,50,A cerimônia homenageou personalidades que contribuíram historicamente na defesa da liberdade e para o respeito e valorização do negro brasileiro
https://www.unicamp.br/,51,"Um dos maiores biógrafos do Brasil, Lira Neto vem à Unicamp dia 31 de maio; jornalista e escritor que recontou a história de Getúlio Vargas e do samba, de Castello Branco e de Maysa dará palestra sobre 'A arte da biografia'"
https://www.unicamp.br/,52,"Denominada “Na batida do Coração”, a escultura retrata um coração de 1,70 metro de altura por 2,25 metros de comprimento e integrou a exposição itinerante realizada em vários Estados"
https://www.unicamp.br/,53,"A segunda edição do evento, realizada na Unicamp, movimentou o polo cervejeiro da região e todo o setor, premiando os melhores lúpulos do país em 2023"
https://www.unicamp.br/,54,O que está por trás do desenvolvimento dos anticoncepcionais?
https://www.unicamp.br/,54,O assunto será como esses métodos se modificaram ao longo dos anos.
https://www.unicamp.br/,54,
https://www.unicamp.br/,55,Trata-se de um conceito relevante para a compreensão da economia contemporânea e que possibilitará estabelecer conexões com outros assuntos.
https://www.unicamp.br/,56,
https://www.unicamp.br/,57,© Desde1994 | UNIVERSIDADE ESTADUAL DE CAMPINAS
https://www.unicamp.br/,58, 
https://www.unicamp.br/,59,
https://www.unicamp.br/,60,   Webmail
https://www.unicamp.br/,61,Redes Wi-Fi
https://www.unicamp.br/,62,Carta de Serviços ao Usuário
https://www.unicamp.br/,63,Política de Segurança da Informação 
